Game_Name;game_released;game_rating(max5);game_plattaform;game_genre;game_stores;game_tags_name;game_rating(max10);game_top
Tom Clancyâ€™s The Division;07/03/2016;373;LINUX;MASSIVELY_MULTIPLAYER;['PlayStation Store', 'Xbox Store', 'Steam'];['Atmospheric', 'Co-op', 'FPS', 'MMORPG', 'Multiplayer', 'Online Co-Op', 'Open World', 'Post-apocalyptic', 'RPG', 'Sandbox', 'Singleplayer', 'Survival', 'Tactical', 'Third Person', 'Third-Person Shooter', 'cooperative', 'steam-trading-cards'];7,46;false
Tropico 4;24/08/2011;353;NINTENDO_DS;BOARD_GAMES;['Xbox 360 Store', 'GOG', 'Steam'];['Steam Achievements', 'Atmospheric', 'Building', 'Capitalism', 'City Builder', 'Cold War', 'Comedy', 'Economy', 'Funny', 'God Game', 'Great Soundtrack', 'Management', 'Political', 'Politics', 'Real-Time with Pause', 'Resource Management', 'RTS', 'Sandbox', 'Singleplayer', 'steam-trading-cards'];7,06;false
Cuphead;29/09/2017;435;DREAMCAST;CREPPY;['Nintendo Store', 'Xbox Store', 'Steam', 'GOG'];"['Captions available', '2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Bullet Hell', 'Cartoon', 'Cartoony', 'Colorful', 'Co-op', 'Difficult', 'Funny', 'Great Soundtrack', 'Hand-drawn', 'Local Co-Op', 'Retro', ""Shoot 'Em Up"", 'Side Scroller', 'Singleplayer', 'cooperative']";8,7;true
Jotun: Valhalla Edition;29/09/2015;307;GAME_BOY_COLOR; CARD;['Epic Games', 'Xbox Store', 'PlayStation Store', 'GOG', 'Nintendo Store', 'Steam'];['2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Controller', 'Difficult', 'Exploration', 'Fantasy', 'Female Protagonist', 'Great Soundtrack', 'Hand-drawn', 'Isometric', 'Kickstarter', 'Mythology', 'Singleplayer', 'steam-trading-cards'];6,14;false
Ori and the Blind Forest;10/03/2015;432;SNES;ACTION;['Steam'];['2.5D', '2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Cute', 'Difficult', 'Exploration', 'Family Friendly', 'Fantasy', 'Great Soundtrack', 'Metroidvania', 'Open World', 'RPG', 'Side Scroller', 'Singleplayer', 'Story Rich', 'steam-trading-cards', 'stats'];8,64;true
Assassin's Creed Odyssey;05/10/2018;408;PLAYSTATION;EDUCATIONAL;['Nintendo Store', 'PlayStation Store', 'Xbox Store', 'Steam'];['Captions available', 'In-App Purchases', 'Partial Controller Support', 'Assassin', 'Atmospheric', 'Female Protagonist', 'Historical', 'Open World', 'Parkour', 'RPG', 'Singleplayer', 'Stealth', 'Story Rich', 'Third Person', 'steam-trading-cards'];8,16;true
Grand Theft Auto: Episodes from Liberty City;10/04/2010;405;MACOS;FAMILY;['PlayStation Store', 'Steam'];['Atmospheric', 'Comedy', 'Crime', 'Driving', 'Funny', 'Great Soundtrack', 'Mature', 'Moddable', 'Multiplayer', 'Nudity', 'Open World', 'Sandbox', 'Singleplayer', 'Story Rich', 'Third Person', 'Third-Person Shooter'];8,1;true
This War of Mine;13/11/2014;405;XBOX_ONE;INDIE;['GOG', 'App Store', 'Nintendo Store', 'Google Play', 'Steam', 'Epic Games'];['2.5D', '2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Steam Workshop', 'Choices Matter', 'Crafting', 'Difficult', 'Open World', 'Point & Click', 'Post-apocalyptic', 'Side Scroller', 'Singleplayer', 'Stealth', 'Survival', 'War', 'Roguelike', 'steam-trading-cards'];8,1;true
To the Moon;10/01/2011;427;PSP;CREPPY;['Google Play', 'App Store', 'Steam', 'GOG'];['2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Cute', 'Female Protagonist', 'Funny', 'Great Soundtrack', 'Interactive Fiction', 'Linear', 'Pixel Graphics', 'Psychological', 'Retro', 'Romance', 'RPG', 'RPGMaker', 'Short', 'Singleplayer', 'Story Rich', 'Walking Simulator', 'RPG Maker', 'steam-trading-cards'];8,54;true
Assassin's Creed Unity;11/11/2014;353;SEGA_CD;CREPPY;['PlayStation Store', 'Xbox Store', 'Steam'];['Action RPG', 'Partial Controller Support', 'Assassin', 'Atmospheric', 'Co-op', 'Great Soundtrack', 'Historical', 'Multiplayer', 'Online Co-Op', 'Open World', 'Parkour', 'RPG', 'Sandbox', 'Singleplayer', 'Stealth', 'Story Rich', 'Tactical', 'Third Person', 'cooperative'];7,06;false
Braid;06/08/2008;419;MACOS;FAMILY;['App Store', 'Xbox 360 Store', 'GOG', 'Steam', 'PlayStation Store'];['2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Classic', 'Controller', 'Difficult', 'Fantasy', 'Great Soundtrack', 'Puzzle-Platformer', 'Side Scroller', 'Singleplayer', 'Story Rich', 'Time Manipulation', 'Time Travel', 'controller support', 'overlay'];8,38;true
Sekiro: Shadows Die Twice;22/03/2019;437;NINTENDO_3DS;FAMILY;['PlayStation Store', 'Steam', 'Xbox Store'];['Action-Adventure', 'Action RPG', 'Partial Controller Support', 'Assassin', 'Atmospheric', 'Dark Fantasy', 'Difficult', 'Exploration', 'Great Soundtrack', 'JRPG', 'Memes', 'Ninja', 'Nudity', 'Open World', 'RPG', 'Sexual Content', 'Singleplayer', 'Stealth', 'Story Rich', 'Third Person', 'Violent', '3rd-Person Perspective', 'Souls-like'];8,74;true
Shadow of the Tomb Raider;12/09/2018;384;NINTENDO_SWITCH;SIMULATION;['Steam', 'Xbox Store', 'PlayStation Store'];['Full controller support', 'Action-Adventure', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Dark', 'Exploration', 'Female Protagonist', 'Gore', 'Great Soundtrack', 'Lara Croft', 'Open World', 'Singleplayer', 'Stealth', 'Story Rich', 'Survival', 'Third Person', 'Violent', 'steam-trading-cards'];7,68;false
Watch Dogs 2;28/11/2016;384;NINTENDO_SWITCH;EDUCATIONAL;['Epic Games', 'Xbox Store', 'PlayStation Store', 'Steam'];['Partial Controller Support', 'Atmospheric', 'Comedy', 'Co-op', 'Crime', 'Cute', 'Gore', 'Hacking', 'Illuminati', 'Mature', 'Multiplayer', 'Open World', 'Parkour', 'Sexual Content', 'Singleplayer', 'Stealth', 'Third Person', 'Third-Person Shooter', 'cooperative'];7,68;false
Lords of the Fallen;28/10/2014;295;WII_U;ADVENTURE;['PlayStation Store', 'Xbox Store', 'App Store', 'Google Play', 'Steam'];['Action RPG', 'Partial Controller Support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Dark Fantasy', 'Difficult', 'Fantasy', 'First-Person', 'Great Soundtrack', 'Hack and Slash', 'Horror', 'Magic', 'Medieval', 'Multiplayer', 'Open World', 'RPG', 'Singleplayer', 'Story Rich', 'Third Person', 'steam-trading-cards'];5,9;false
The Witness;25/01/2016;405;PS_VITA;STRATEGY;['Epic Games', 'Google Play', 'App Store', 'Xbox Store', 'GOG', 'Steam', 'PlayStation Store'];['Captions available', 'Partial Controller Support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Building', 'Colorful', 'Difficult', 'Exploration', 'First-Person', 'Great Soundtrack', 'Mystery', 'Nonlinear', 'Open World', 'Philisophical', 'Relaxing', 'Sandbox', 'Singleplayer', 'Story Rich', 'Surreal', 'Survival', 'Walking Simulator', 'overlay', 'cloud saves'];8,1;true
Apex Legends;04/02/2019;37;DREAMCAST;SIMULATION;['PlayStation Store', 'Xbox Store'];['Action-Adventure', 'Atmospheric', 'Co-op', 'Exploration', 'First-Person', 'FPS', 'Free to Play', 'Multiplayer', 'lootboxes', 'Battle Royale'];0,74;false
Call of Duty: Black Ops II;12/11/2012;39;LINUX;PUZZLE;['Xbox 360 Store', 'Nintendo Store', 'Steam', 'Xbox Store'];['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Steam Leaderboards', 'Valve Anti-Cheat enabled', 'Controller', 'Co-op', 'First-Person', 'FPS', 'Futuristic', 'Great Soundtrack', 'Horror', 'Multiplayer', 'Online Co-Op', 'Sci-fi', 'Singleplayer', 'Survival', 'Tactical', 'Team-Based', 'War', 'Zombies', 'Story', 'cooperative', 'character', 'death', 'steam-trading-cards'];0,78;false
Team Fortress Classic;01/04/1999;297;COMMODORE_AMIGA;SHOOTER;['Steam'];"[""1990's"", 'Valve Anti-Cheat enabled', 'Class-Based', 'Classic', 'Competitive', 'Co-op', 'Fast-Paced', 'First-Person', 'FPS', 'Funny', 'Mod', 'Multiplayer', 'Online Co-Op', 'Remake', 'Retro', 'Story Rich', 'Team-Based', 'cooperative']";5,94;false
Jet Set Radio;29/06/2000;33;PLAYSTATION;RPG;['Xbox 360 Store', 'PlayStation Store', 'Steam'];['3D Platformer', 'Full controller support', 'Anime', 'Atmospheric', 'Classic', 'Colorful', 'Controller', 'Cult Classic', 'Female Protagonist', 'Great Soundtrack', 'Music', 'Open World', 'Parkour', 'Retro', 'Singleplayer', 'Stylized', 'Third Person'];0,66;false
BEYOND: Two Souls;08/10/2013;372;APPLE_II;ARCADE;['PlayStation Store', 'Epic Games'];['exclusive'];7,44;false
Quantum Break;05/04/2016;391;GAMECUBE;ACTION;['Steam', 'Xbox Store'];['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Bullet Time', 'Choices Matter', 'Cinematic', 'Controller', 'Episodic', 'Female Protagonist', 'Great Soundtrack', 'Open World', 'Sci-fi', 'Singleplayer', 'Story Rich', 'Survival', 'Third Person', 'Third-Person Shooter', 'Time Manipulation', 'Time Travel', 'Walking Simulator'];7,82;false
Overcooked;02/08/2016;411;DREAMCAST;ADVENTURE;['Epic Games', 'Steam', 'Xbox Store', 'PlayStation Store'];['Full controller support', '4 Player Local', 'Steam Achievements', 'Steam Cloud', 'Colorful', 'Co-op', 'Co-op Campaign', 'Difficult', 'Family Friendly', 'Funny', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', 'Memes', 'Multiplayer', 'Singleplayer', 'Split Screen', 'cooperative', 'steam-trading-cards'];8,22;true
What Remains of Edith Finch;23/04/2017;436;XBOX_ONE;ACTION;['Nintendo Store', 'Epic Games', 'Xbox Store', 'GOG', 'Steam', 'PlayStation Store'];['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Exploration', 'Female Protagonist', 'First-Person', 'FPS', 'Great Soundtrack', 'Horror', 'Mystery', 'Short', 'Singleplayer', 'Story Rich', 'Visual Novel', 'Walking Simulator', 'steam-trading-cards'];8,72;true
Serious Sam Fusion 2017 (beta);20/03/2017;304;XBOX_360;EDUCATIONAL;['Steam'];['Cross-Platform Multiplayer', 'Full controller support', 'Includes level editor', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Workshop', 'Comedy', 'Co-op', 'First-Person', 'FPS', 'Gore', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Split Screen', 'Violent', 'VR', 'Online multiplayer', 'cooperative'];6,08;false
Batman: Arkham Asylum;25/08/2009;44;PLAYSTATION_2;FIGHTING;['App Store', 'Xbox 360 Store', 'PlayStation Store'];['Exploration', 'Stealth', 'island', 'hero', 'puzzles'];0,88;false
Resident Evil 6;02/10/2012;337;IOS;BOARD_GAMES;['Nintendo Store', 'PlayStation Store', 'Xbox Store', 'Steam', 'Xbox 360 Store'];['Partial Controller Support', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Atmospheric', 'Valve Anti-Cheat enabled', 'Co-op', 'Co-op Campaign', 'Female Protagonist', 'Horror', 'Local Co-Op', 'Multiplayer', 'Online Co-Op', 'Quick-Time Events', 'Singleplayer', 'Split Screen', 'Survival', 'Survival Horror', 'Third Person', 'Third-Person Shooter', 'Zombies', 'cooperative', 'steam-trading-cards'];6,74;false
No Man's Sky;09/08/2016;362;NINTENDO_DS;ADVENTURE;['PlayStation Store', 'Xbox Store', 'Steam', 'GOG'];['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Crafting', 'Exploration', 'First-Person', 'FPS', 'Great Soundtrack', 'Horror', 'Illuminati', 'Multiplayer', 'Open World', 'Procedural Generation', 'Sandbox', 'Sci-fi', 'Singleplayer', 'Space', 'Space Sim', 'Survival', 'achievements', 'controller support', 'overlay', 'cloud saves'];7,24;false
The Playroom;01/12/2002;226;MACOS;FIGHTING;['PlayStation Store'];['exclusive', 'true exclusive'];4,52;false
Race Driver: Grid;03/06/2008;371;ANDROID;CREPPY;['Xbox Store', 'PlayStation Store', 'Steam', 'Xbox 360 Store', 'Nintendo Store'];['Singleplayer', 'Online multiplayer'];7,42;false
Hacknet;11/08/2015;317;IOS;RACING;['Steam', 'GOG'];['Captions available', '2D', 'Includes level editor', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Steam Workshop', 'Cyberpunk', 'Education', 'Great Soundtrack', 'Hacking', 'Horror', 'Multiplayer', 'Programming', 'Sci-fi', 'Singleplayer', 'Story Rich', 'Typing', 'steam-trading-cards'];6,34;false
Brawlhalla;30/04/2014;327;NINTENDO_3DS;SPORTS;['Xbox Store', 'PlayStation Store', 'Steam', 'Nintendo Store'];"['Cross-Platform Multiplayer', '2D', '2D Fighter', 'Full controller support', '4 Player Local', ""Beat 'em up"", 'Controller', 'Co-op', 'Early Access', 'Free to Play', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Split Screen', 'Survival', 'Online multiplayer', 'cooperative', 'steam-trading-cards']";6,54;false
Hotline Miami 2: Wrong Number;09/03/2015;424;DREAMCAST;RPG;['PlayStation Store', 'Google Play', 'GOG', 'Steam'];"['1980s', ""1990's"", '2D', 'Full controller support', 'Includes level editor', 'Steam Achievements', 'Steam Leaderboards', 'Atmospheric', 'Steam Workshop', 'Blood', 'Difficult', 'Fast-Paced', 'Gore', 'Great Soundtrack', 'Level Editor', 'Pixel Graphics', 'Retro', 'Singleplayer', 'Top-Down', 'Top-Down Shooter', 'Violent', 'controller support', 'overlay']";8,48;true
LEGO The Lord of the Rings;28/09/2012;341;JAGUAR;BOARD_GAMES;['App Store', 'Google Play', 'Nintendo Store', 'Steam', 'Xbox 360 Store'];['3D Vision', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Comedy', 'Controller', 'Co-op', 'Family Friendly', 'Fantasy', 'Funny', 'LEGO', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Open World', 'Singleplayer', 'Split Screen', 'Third Person', 'cooperative'];6,82;false
Ratchet & Clank (2016);12/04/2016;404;ANDROID;PLATFORMER;['PlayStation Store'];['Action-Adventure', 'exclusive'];8,08;true
Destiny;09/09/2014;375;COMMODORE_AMIGA;EDUCATIONAL;['PlayStation Store', 'Xbox 360 Store', 'Xbox Store'];['Co-op', 'First-Person', 'Multiplayer', 'Sci-fi', 'Singleplayer', 'raid'];7,5;false
Child of Light;29/04/2014;388;WEB;RACING;['Xbox 360 Store', 'Nintendo Store', 'Steam', 'Xbox Store', 'PlayStation Store'];['2D', 'Partial Controller Support', 'Atmospheric', 'Cute', 'Fantasy', 'Female Protagonist', 'Great Soundtrack', 'Hand-drawn', 'Local Co-Op', 'Metroidvania', 'RPG', 'Side Scroller', 'Singleplayer', 'Split Screen', 'Story Rich', 'Turn-Based', 'Turn-Based Strategy', 'role-playing'];7,76;false
DiRT Showdown;24/05/2012;333;LINUX;RPG;['Xbox 360 Store', 'PlayStation Store'];['Multiplayer', 'Physics', 'Beautiful', 'Monsters', 'party', 'simulator', 'car', 'cars', 'night'];6,66;false
Trine Enchanted Edition;02/07/2009;382;PLAYSTATION;SHOOTER;['Nintendo Store', 'Steam'];['2D', '3D Vision', 'Full controller support', 'Includes level editor', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Steam Workshop', 'Co-op', 'Fantasy', 'Female Protagonist', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Online Co-Op', 'Physics', 'Puzzle-Platformer', 'Singleplayer', 'Split Screen', 'cooperative', 'steam-trading-cards'];7,64;false
Divinity: Original Sin - Enhanced Edition;27/10/2015;428;PLAYSTATION_4;RACING;['Xbox Store', 'PlayStation Store', 'GOG', 'Steam'];['Cross-Platform Multiplayer', 'Captions available', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Character Customization', 'Co-op', 'CRPG', 'Fantasy', 'Great Soundtrack', 'Isometric', 'Local Co-Op', 'Multiplayer', 'Open World', 'Party-Based RPG', 'RPG', 'Singleplayer', 'Split Screen', 'Story Rich', 'Turn-Based', 'Turn-Based Combat', 'Turn-Based Strategy', 'cooperative', 'steam-trading-cards'];8,56;true
Resident Evil 4;11/01/2005;435;PS_VITA;CASUAL;['App Store', 'PlayStation Store', 'Xbox 360 Store', 'Xbox Store', 'Steam', 'Nintendo Store'];['Captions available', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Atmospheric', 'Classic', 'Difficult', 'Gore', 'Great Soundtrack', 'Horror', 'Inventory Management', 'Quick-Time Events', 'Remake', 'Replay Value', 'Sci-fi', 'Singleplayer', 'Survival', 'Survival Horror', 'Third Person', 'Third-Person Shooter', 'Zombies', 'steam-trading-cards', 'tank controls'];8,7;true
Titan Quest Anniversary Edition;31/08/2016;395;PLAYSTATION_3;SIMULATION;['GOG', 'Xbox Store', 'Steam'];['Includes level editor', 'Action RPG', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Steam Workshop', 'Classic', 'Co-op', 'Fantasy', 'Great Soundtrack', 'Hack and Slash', 'Isometric', 'Level Editor', 'Loot', 'Multiplayer', 'Mythology', 'Online Co-Op', 'Open World', 'RPG', 'Singleplayer', 'Story Rich', 'Top-Down', 'Online multiplayer', 'cooperative', 'steam-trading-cards'];7,9;false
Tales from the Borderlands;21/10/2015;416;WII;PUZZLE;['App Store', 'Google Play', 'Xbox Store', 'Xbox 360 Store', 'GOG', 'Steam'];['Full controller support', 'Steam Achievements', 'Atmospheric', 'Choices Matter', 'Choose Your Own Adventure', 'Comedy', 'Dark Humor', 'Episodic', 'Female Protagonist', 'Funny', 'Great Soundtrack', 'Memes', 'Point & Click', 'Quick-Time Events', 'RPG', 'Sci-fi', 'Singleplayer', 'Story Rich', 'Visual Novel', 'achievements'];8,32;true
Killer is Dead - Nightmare Edition;23/05/2014;327;IOS;SIMULATION;['Steam'];"['Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Steam Leaderboards', ""Beat 'em up"", 'Character Action Game', 'Comedy', 'Cyberpunk', 'Gore', 'Great Soundtrack', 'Hack and Slash', 'Singleplayer', 'Spectacle fighter', 'Story Rich', 'Stylized', 'Surreal', 'Swordplay', 'Third Person', 'steam-trading-cards']";6,54;false
Dust: An Elysian Tail;15/08/2012;361;NINTENDO_DSI;ADVENTURE;['PlayStation Store', 'App Store', 'Xbox 360 Store', 'Steam', 'GOG', 'Nintendo Store'];"['2D', 'Full controller support', 'Action RPG', 'Anime', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', ""Beat 'em up"", 'Controller', 'Cute', 'Exploration', 'Fantasy', 'Great Soundtrack', 'Hack and Slash', 'Metroidvania', 'RPG', 'Side Scroller', 'Singleplayer', 'Story Rich', 'controller support', 'role-playing', 'steam-trading-cards']";7,22;false
Remember Me;04/06/2013;366;WEB;SPORTS;['Xbox 360 Store', 'PlayStation Store', 'Steam'];"['Full controller support', '3D Vision', 'Action-Adventure', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', ""Beat 'em up"", 'Cyberpunk', 'Dystopian', 'Female Protagonist', 'Futuristic', 'Great Soundtrack', 'Hack and Slash', 'Linear', 'Parkour', 'Sci-fi', 'Singleplayer', 'Story Rich', 'Third Person', 'steam-trading-cards']";7,32;false
Bayonetta;29/10/2009;429;PLAYSTATION;RACING;['Xbox Store', 'Xbox 360 Store', 'Nintendo Store', 'Steam', 'PlayStation Store'];"['Full controller support', 'Anime', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', ""Beat 'em up"", 'Character Action Game', 'Classic', 'Comedy', 'Fantasy', 'Fast-Paced', 'Female Protagonist', 'Gore', 'Great Soundtrack', 'Hack and Slash', 'Mature', 'Nudity', 'Sexual Content', 'Singleplayer', 'Spectacle fighter', 'Third Person', 'steam-trading-cards']";8,58;true
Hitman: Blood Money;29/05/2006;429;GAME_BOY_COLOR;ARCADE;['PlayStation Store', 'GOG', 'Xbox 360 Store', 'Steam'];['Assassin', 'Atmospheric', 'Classic', 'Crime', 'Cult Classic', 'Dark', 'Difficult', 'First-Person', 'Great Soundtrack', 'Replay Value', 'Sandbox', 'Singleplayer', 'Stealth', 'Third Person', 'Third-Person Shooter'];8,58;true
Monaco: What's Yours Is Mine;24/04/2013;308;XBOX;CASUAL;['Xbox 360 Store', 'Steam'];['Cross-Platform Multiplayer', '2D', 'Full controller support', 'Includes level editor', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Steam Workshop', 'Controller', 'Co-op', 'Crime', 'Great Soundtrack', 'Heist', 'Local Co-Op', 'Loot', 'Local Multiplayer', 'Multiplayer', 'Online Co-Op', 'Pixel Graphics', 'Singleplayer', 'Split Screen', 'Stealth', 'Top-Down', 'steam-trading-cards'];6,16;false
Half-Life: Source;01/06/2004;381;PLAYSTATION;SPORTS;['Steam'];"[""1990's"", 'Aliens', 'Atmospheric', 'Classic', 'Co-op', 'First-Person', 'FPS', 'Great Soundtrack', 'Horror', 'Moddable', 'Multiplayer', 'Remake', 'Sci-fi', 'Silent Protagonist', 'Singleplayer', 'Story Rich', 'Zombies']";7,62;false
Shadow Warrior (2013);25/09/2013;357;APPLE_II;FIGHTING;['PlayStation Store', 'App Store', 'Xbox Store', 'Steam', 'GOG'];['Captions available', '2D', '3D Vision', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Classic', 'Comedy', 'Dark Humor', 'Demons', 'First-Person', 'FPS', 'Funny', 'Gore', 'Great Soundtrack', 'Hack and Slash', 'Multiplayer', 'Ninja', 'Remake', 'Side Scroller', 'Singleplayer', 'Swordplay', 'War', 'character', 'sprites', 'Shadows', 'animation', 'vector', 'black', 'steam-trading-cards', 'spriter'];7,14;false
Ori and the Blind Forest: Definitive Edition;27/04/2016;436;NINTENDO_3DS;SHOOTER;['Nintendo Store', 'Xbox Store', 'Steam'];['2.5D', '2D', 'Full controller support', 'Steam Achievements', 'Steam Cloud', 'Atmospheric', 'Controller', 'Cute', 'Difficult', 'Family Friendly', 'Fantasy', 'Great Soundtrack', 'Metroidvania', 'Open World', 'RPG', 'Side Scroller', 'Singleplayer', 'Story Rich', 'stats'];8,72;true
